t (s),Vnoisy raw(cm/s)
18.721,1.088161366
18.722,4.082734138
18.723,3.077333979
18.724,3.071960754
18.725,2.066614327
18.726,4.061294566
18.727,3.056001337
18.728,2.050734509
18.729,3.045493948
18.73,1.040279526
18.731,1.03509111
18.732,1.029928571
18.733,1.024791781
18.734,2.019680611
18.735,1.014594933
18.736,1.009534619
18.737,3.004499544
18.738,2.999489582
18.739,0.994504607
18.74,0.989544494
18.741,1.984609121
18.742,0.979698362
18.743,0.974812096
18.744,0.969950201
18.745,0.965112554
18.746,0.960299035
18.747,3.955509523
18.748,1.9507439
18.749,0.946002045
18.75,2.94128384
18.751,3.936589167
18.752,3.931917909
18.753,2.927269949
18.754,0.922645171
18.755,0.918043459
18.756,0.913464698
18.757,0.908908774
18.758,0.904375573
18.759,3.899864981
18.76,0.895376885
18.761,1.890911175
18.762,2.886467737
18.763,0.88204646
18.764,1.877647235
18.765,0.873269951
18.766,0.868914499
18.767,2.86458077
18.768,0.860268656
18.769,0.855978048
18.77,0.851708839
18.771,0.847460924
18.772,0.843234195
18.773,0.839028547
18.774,0.834843874
18.775,0.830680073
18.776,0.826537039
18.777,0.822414668
18.778,2.818312858
18.779,2.814231506
18.78,0.810170509
18.781,0.806129767
18.782,2.802109178
18.783,0.798108642
18.784,0.794128058
18.785,2.790167328
18.786,0.786226352
18.787,3.782305032
18.788,0.778403269
18.789,0.774520967
18.79,0.770658027
18.791,1.766814354
18.792,0.762989852
18.793,2.759184424
18.794,0.755397976
18.795,0.751630413
18.796,0.74788164
18.797,0.744151565
18.798,0.740440094
18.799,0.736747133
18.8,0.733072592
18.801,0.729416377
18.802,3.725778397
18.803,0.722158563
18.804,0.718556782
18.805,1.714972965
18.806,0.711407022
18.807,2.707858865
18.808,0.704328404
18.809,0.700815552
18.81,0.697320219
18.811,1.69384232
18.812,1.690381767
18.813,2.686938474
18.814,0.683512354
18.815,2.680103322
18.816,0.676711292
18.817,0.673336181
18.818,0.669977903
18.819,0.666636374
18.82,0.663311511
18.821,0.660003231
18.822,2.656711451
18.823,2.653436089
18.824,0.650177063
18.825,0.646934292
18.826,0.643707693
18.827,0.640497188
18.828,0.637302695
18.829,2.634124134
18.83,0.630961427
18.831,0.627814494
18.832,0.624683256
18.833,3.621567635
18.834,1.618467554
18.835,1.615382934
18.836,0.612313699
18.837,0.609259771
18.838,0.606221076
18.839,2.603197535
18.84,0.600189075
18.841,0.59719562
18.842,0.594217094
18.843,0.591253424
18.844,0.588304535
18.845,0.585370354
18.846,0.582450807
18.847,0.579545822
18.848,0.576655325
18.849,0.573779244
18.85,0.570917508
18.851,3.568070045
18.852,0.565236784
18.853,2.562417654
18.854,0.559612584
18.855,0.556821505
18.856,0.554044346
18.857,0.551281038
18.858,0.548531513
18.859,3.5457957
18.86,0.543073533
18.861,0.540364942
18.862,0.537669861
18.863,3.534988221
18.864,3.532319957
18.865,0.529665
18.866,0.527023284
18.867,2.524394745
18.868,0.521779315
18.869,0.51917693
18.87,2.516587524
18.871,1.514011033
18.872,0.511447392
18.873,1.508896538
18.874,0.506358406
18.875,0.503832933
18.876,0.501320056
18.877,0.498819711
18.878,0.496331838
18.879,0.493856372
18.88,3.491393253
18.881,0.488942419
18.882,0.486503809
18.883,0.484077361
18.884,0.481663015
18.885,0.479260711
18.886,0.476870388
18.887,0.474491987
18.888,0.472125448
18.889,0.469770713
18.89,1.467427722
18.891,0.465096416
18.892,1.462776738
18.893,0.460468629
18.894,0.458172033
18.895,0.45588689
18.896,0.453613145
18.897,0.45135074
18.898,1.449099619
18.899,0.446859725
18.9,0.444631003
18.901,0.442413396
18.902,0.44020685
18.903,2.438011309
18.904,0.435826719
18.905,0.433653024
18.906,2.431490171
18.907,3.429338104
18.908,2.427196772
18.909,0.425066119
18.91,0.422946093
18.911,0.42083664
18.912,0.418737709
18.913,0.416649246
18.914,0.414571199
18.915,0.412503517
18.916,1.410446147
18.917,0.408399038
18.918,0.406362139
18.919,0.4043354
18.92,0.402318768
18.921,1.400312195
18.922,0.39831563
18.923,3.396329022
18.924,0.394352323
18.925,0.392385483
18.926,0.390428452
18.927,3.388481182
18.928,0.386543624
18.929,0.384615729
18.93,0.382697451
18.931,0.380788739
18.932,0.378889547
18.933,0.376999828
18.934,0.375119533
18.935,0.373248617
18.936,2.371387032
18.937,1.369534731
18.938,0.367691669
18.939,1.365857799
18.94,0.364033076
18.941,1.362217453
18.942,0.360410886
18.943,1.358613329
18.944,2.356824738
18.945,3.355045067
18.946,0.353274272
18.947,3.35151231
18.948,0.349759135
18.949,3.348014704
18.95,3.346278973
18.951,0.344551899
18.952,1.34283344
18.953,2.341123551
18.954,0.33942219
18.955,0.337729315
18.956,0.336044883
18.957,1.334368852
18.958,0.33270118
18.959,0.331041826
18.96,0.329390748
18.961,2.327747905
18.962,2.326113256
18.963,2.324486759
18.964,0.322868374
18.965,1.321258062
18.966,3.31965578
18.967,1.318061491
18.968,0.316475152
18.969,0.314896726
18.97,0.313326172
18.971,0.311763451
18.972,0.310208524
18.973,0.308661353
18.974,3.307121898
18.975,1.305590121
18.976,3.304065984
18.977,0.302549449
18.978,1.301040477
18.979,2.299539031
18.98,0.298045074
18.981,0.296558568
18.982,0.295079476
18.983,1.293607761
18.984,1.292143386
18.985,0.290686315
18.986,0.289236511
18.987,0.287793938
18.988,0.28635856
18.989,0.28493034
18.99,0.283509244
18.991,0.282095236
18.992,0.28068828
18.993,1.279288342
18.994,0.277895385
18.995,0.276509376
18.996,0.27513028
18.997,0.273758062
18.998,0.272392688
18.999,0.271034124
19,2.269682335
19.001,1.268337289
19.002,0.266998951
19.003,0.265667288
19.004,0.264342267
19.005,3.263023855
19.006,2.261712018
19.007,0.260406724
19.008,0.25910794
19.009,2.257815633
19.01,0.256529773
19.011,0.255250325
19.012,3.253977259
19.013,2.252710542
19.014,0.251450143
19.015,0.25019603
19.016,0.248948172
19.017,2.247706538
19.018,3.246471096
19.019,3.245241817
19.02,0.244018668
19.021,3.24280162
19.022,0.241590642
19.023,0.240385703
19.024,0.239186775
19.025,3.237993826
19.026,0.236806826
19.027,0.235625748
19.028,1.234450559
19.029,0.233281232
19.03,0.232117737
19.031,0.230960045
19.032,2.229808127
19.033,0.228661954
19.034,0.227521498
19.035,0.22638673
19.036,0.225257621
19.037,3.224134144
19.038,3.22301627
19.039,0.221903972
19.04,0.220797222
19.041,1.219695991
19.042,0.218600252
19.043,0.217509979
19.044,2.216425144
19.045,0.215345719
19.046,0.214271677
19.047,0.213202993
19.048,0.212139639
19.049,0.211081588
19.05,3.210028814
19.051,2.208981291
19.052,0.207938992
19.053,0.206901892
19.054,0.205869965
19.055,0.204843184
19.056,0.203821524
19.057,0.20280496
19.058,0.201793466
19.059,3.200787017
19.06,0.199785588
19.061,0.198789153
19.062,0.197797688
19.063,0.196811168
19.064,0.195829568
19.065,0.194852864
19.066,0.193881031
19.067,0.192914046
19.068,2.191951883
19.069,0.190994519
19.07,1.19004193
19.071,0.189094092
19.072,0.188150981
19.073,0.187212574
19.074,0.186278847
19.075,0.185349778
19.076,2.184425342
19.077,0.183505517
19.078,0.182590279
19.079,0.181679606
19.08,0.180773475
19.081,0.179871864
19.082,0.178974749
19.083,0.178082109
19.084,0.177193921
19.085,0.176310162
19.086,0.175430812
19.087,0.174555847
19.088,0.173685246
19.089,1.172818987
19.09,0.171957049
19.091,1.17109941
19.092,3.170246048
19.093,0.169396942
19.094,0.168552071
19.095,2.167711414
19.096,2.16687495
19.097,0.166042658
19.098,0.165214517
19.099,3.164390506
19.1,1.163570605
19.101,3.162754793
19.102,2.16194305
19.103,0.161135356
19.104,0.16033169
19.105,3.159532032
19.106,0.158736363
19.107,0.157944662
19.108,1.15715691
19.109,0.156373086
19.11,0.155593172
19.111,1.154817148
19.112,0.154044994
19.113,1.153276692
19.114,0.152512221
19.115,0.151751563
19.116,0.150994699
19.117,0.15024161
19.118,1.149492277
19.119,1.148746681
19.12,0.148004804
19.121,3.147266627
19.122,0.146532131
19.123,0.145801299
19.124,0.145074112
19.125,0.144350552
19.126,0.143630601
19.127,0.14291424
19.128,0.142201452
19.129,3.14149222
19.13,1.140786524
19.131,2.140084349
19.132,1.139385675
19.133,1.138690486
19.134,3.137998764
19.135,0.137310493
19.136,0.136625654
19.137,2.13594423
19.138,0.135266206
19.139,2.134591563
19.14,0.133920284
19.141,0.133252354
19.142,0.132587755
19.143,0.131926471
19.144,0.131268485
19.145,0.130613781
19.146,0.129962342
19.147,3.129314152
19.148,0.128669195
19.149,0.128027455
19.15,0.127388915
19.151,1.12675356
19.152,2.126121374
19.153,2.125492341
19.154,0.124866446
19.155,1.124243672
19.156,0.123624004
19.157,0.123007426
19.158,0.122393924
19.159,3.121783482
19.16,2.121176084
19.161,2.120571716
19.162,2.119970362
19.163,0.119372008
19.164,1.118776637
19.165,0.118184236
19.166,3.11759479
19.167,0.117008283
19.168,0.116424702
19.169,0.115844032
19.17,0.115266257
19.171,0.114691364
19.172,1.114119339
19.173,1.113550166
19.174,0.112983832
19.175,0.112420323
19.176,0.111859624
19.177,0.111301722
19.178,0.110746602
19.179,0.110194251
19.18,0.109644655
19.181,0.1090978
19.182,0.108553673
19.183,0.108012259
19.184,1.107473546
19.185,0.106937519
19.186,0.106404166
19.187,2.105873473
19.188,0.105345427
19.189,0.104820014
19.19,0.104297222
19.191,3.103777038
19.192,0.103259448
19.193,0.102744439
19.194,1.102231999
19.195,3.101722115
19.196,0.101214774
19.197,3.100709963
19.198,0.10020767
19.199,0.099707882
19.2,0.099210587
19.201,0.098715772
19.202,0.098223425
19.203,3.097733534
19.204,0.097246086
19.205,1.096761069
19.206,0.096278471
19.207,1.09579828
19.208,0.095320484
19.209,0.094845071
19.21,1.094372029
19.211,3.093901347
19.212,0.093433012
19.213,3.092967013
19.214,3.092503338
19.215,0.092041976
19.216,0.091582914
19.217,2.091126143
19.218,3.090671649
19.219,3.090219422
19.22,0.089769451
19.221,0.089321724
19.222,3.08887623
19.223,0.088432958
19.224,0.087991897
19.225,0.087553036
19.226,0.087116363
19.227,2.086681868
19.228,0.086249541
19.229,0.085819369
19.23,0.085391343
19.231,2.084965452
19.232,1.084541685
19.233,0.084120032
19.234,0.083700482
19.235,0.083283024
19.236,0.082867648
19.237,0.082454344
19.238,0.082043101
19.239,0.081633909
19.24,2.081226758
19.241,0.080821638
19.242,0.080418539
19.243,3.08001745
19.244,3.079618361
19.245,0.079221263
19.246,0.078826145
19.247,0.078432998
19.248,1.078041812
19.249,0.077652577
19.25,0.077265283
19.251,0.076879921
19.252,0.07649648
19.253,0.076114953
19.254,0.075735328
19.255,0.075357596
19.256,3.074981749
19.257,0.074607775
19.258,0.074235668
19.259,0.073865416
19.26,0.07349701
19.261,0.073130443
19.262,0.072765703
19.263,1.072402782
19.264,3.072041672
19.265,2.071682363
19.266,3.071324845
19.267,0.070969111
19.268,1.070615151
19.269,0.070262957
19.27,0.069912519
19.271,0.069563829
19.272,0.069216878
19.273,3.068871657
19.274,1.068528158
19.275,2.068186373
19.276,0.067846292
19.277,3.067507907
19.278,0.06717121
19.279,0.066836192
19.28,0.066502845
19.281,0.066171161
19.282,0.065841131
19.283,3.065512747
19.284,0.065186001
19.285,2.064860884
19.286,0.064537389
19.287,1.064215507
19.288,0.063895231
19.289,0.063576552
19.29,0.063259463
19.291,0.062943955
19.292,2.062630021
19.293,0.062317652
19.294,0.062006842
19.295,0.061697581
19.296,0.061389863
19.297,1.06108368
19.298,2.060779024
19.299,0.060475887
19.3,0.060174263
19.301,2.059874142
19.302,1.059575519
19.303,0.059278385
19.304,0.058982732
19.305,0.058688555
19.306,0.058395844
19.307,1.058104594
19.308,3.057814796
19.309,0.057526444
19.31,0.057239529
19.311,0.056954046
19.312,3.056669986
19.313,0.056387344
19.314,0.056106111
19.315,2.05582628
19.316,3.055547846
19.317,3.055270799
19.318,0.054995135
19.319,0.054720846
19.32,0.054447924
19.321,1.054176364
19.322,2.053906159
19.323,0.0536373
19.324,1.053369783
19.325,3.0531036
19.326,0.052838745
19.327,0.052575211
19.328,0.052312991
19.329,2.052052079
19.33,0.051792468
19.331,2.051534152
19.332,3.051277124
19.333,0.051021378
19.334,3.050766908
19.335,0.050513707
19.336,0.050261769
19.337,3.050011087
19.338,0.049761656
19.339,0.049513469
19.34,0.049266519
19.341,0.049020802
19.342,0.048776309
19.343,0.048533036
19.344,3.048290977
19.345,2.048050125
19.346,1.047810474
19.347,1.047572018
19.348,2.047334752
19.349,0.047098668
19.35,1.046863763
19.351,0.046630029
19.352,2.046397461
19.353,0.046166052
19.354,0.045935798
19.355,0.045706692
19.356,0.045478729
19.357,0.045251903
19.358,2.045026208
19.359,1.044801639
19.36,0.04457819
19.361,2.044355856
19.362,0.04413463
19.363,0.043914507
19.364,0.043695483
19.365,3.043477551
19.366,0.043260706
19.367,0.043044942
19.368,3.042830254
19.369,0.042616638
19.37,0.042404086
19.371,1.042192595
19.372,1.041982159
19.373,0.041772772
19.374,0.041564429
19.375,0.041357126
19.376,0.041150856
19.377,0.040945615
19.378,0.040741398
19.379,0.0405382
19.38,0.040336015
19.381,3.040134838
19.382,0.039934664
19.383,0.03973549
19.384,0.039537308
19.385,2.039340115
19.386,0.039143905
19.387,3.038948674
19.388,1.038754417
19.389,0.038561128
19.39,0.038368804
19.391,3.038177439
19.392,0.037987028
19.393,3.037797567
19.394,2.037609051
19.395,0.037421475
19.396,2.037234834
19.397,1.037049125
19.398,0.036864342
19.399,0.03668048
19.4,0.036497535
19.401,0.036315503
19.402,0.036134379
19.403,0.035954158
19.404,0.035774836
19.405,0.035596408
19.406,2.03541887
19.407,0.035242218
19.408,0.035066446
19.409,0.034891552
19.41,1.034717529
19.411,0.034544375
19.412,0.034372084
19.413,0.034200653
19.414,1.034030076
19.415,0.033860351
19.416,0.033691471
19.417,3.033523434
19.418,2.033356236
19.419,0.033189871
19.42,0.033024336
19.421,1.032859626
19.422,0.032695738
19.423,3.032532667
19.424,0.03237041
19.425,0.032208962
19.426,3.032048319
19.427,1.031888477
19.428,0.031729433
19.429,3.031571182
19.43,3.03141372
19.431,0.031257043
19.432,1.031101148
19.433,0.03094603
19.434,0.030791686
19.435,0.030638112
19.436,1.030485304
19.437,2.030333258
19.438,0.03018197
19.439,0.030031437
19.44,0.029881655
19.441,0.029732619
19.442,0.029584327
19.443,3.029436775
19.444,1.029289958
19.445,2.029143874
19.446,0.028998518
19.447,0.028853887
19.448,3.028709978
19.449,1.028566786
19.45,0.028424309
19.451,3.028282542
19.452,0.028141482
19.453,0.028001126
19.454,0.02786147
19.455,3.02772251
19.456,1.027584244
19.457,1.027446667
19.458,1.027309776
19.459,3.027173568
19.46,3.027038039
19.461,0.026903186
19.462,0.026769006
19.463,0.026635495
19.464,0.02650265
19.465,1.026370468
19.466,0.026238944
19.467,0.026108077
19.468,3.025977862
19.469,3.025848297
19.47,0.025719378
19.471,2.025591102
19.472,0.025463466
19.473,1.025336467
19.474,2.025210101
19.475,0.025084365
19.476,0.024959256
19.477,2.024834771
19.478,0.024710907
19.479,0.024587661
19.48,0.02446503
19.481,2.02434301
19.482,0.024221598
19.483,2.024100793
19.484,3.023980589
19.485,0.023860986
19.486,0.023741979
19.487,0.023623565
19.488,0.023505742
19.489,2.023388507
19.49,2.023271856
19.491,0.023155787
19.492,0.023040297
19.493,0.022925383
19.494,1.022811042
19.495,0.022697272
19.496,2.022584069
19.497,0.02247143
19.498,0.022359353
19.499,0.022247836
19.5,0.022136874
19.501,0.022026466
19.502,1.021916609
19.503,2.021807299
19.504,3.021698535
19.505,0.021590313
19.506,3.021482631
19.507,0.021375486
19.508,0.021268875
19.509,0.021162796
19.51,3.021057246
19.511,0.020952223
19.512,0.020847723
19.513,0.020743744
19.514,3.020640285
19.515,0.020537341
19.516,2.02043491
19.517,0.020332991
19.518,3.02023158
19.519,0.020130674
19.52,2.020030272
19.521,3.019930371
19.522,3.019830967
19.523,0.01973206
19.524,0.019633646
19.525,0.019535723
19.526,0.019438288
19.527,3.019341339
19.528,2.019244874
19.529,0.01914889
19.53,0.019053384
19.531,0.018958355
19.532,0.0188638
19.533,0.018769716
19.534,0.018676102
19.535,1.018582954
19.536,3.018490272
19.537,0.018398051
19.538,3.01830629
19.539,0.018214987
19.54,0.01812414
19.541,3.018033745
19.542,0.017943801
19.543,3.017854306
19.544,0.017765258
19.545,0.017676653
19.546,3.01758849
19.547,0.017500767
19.548,3.017413482
19.549,0.017326632
19.55,0.017240215
19.551,0.017154229
19.552,0.017068672
19.553,0.016983542
19.554,0.016898836
19.555,2.016814552
19.556,0.01673069
19.557,2.016647245
19.558,3.016564216
19.559,0.016481602
19.56,0.0163994
19.561,0.016317607
19.562,0.016236223
19.563,0.016155244
19.564,0.01607467
19.565,0.015994497
19.566,0.015914724
19.567,0.015835349
19.568,1.01575637
19.569,1.015677785
19.57,0.015599592
19.571,0.015521788
19.572,3.015444373
19.573,2.015367344
19.574,1.015290699
19.575,2.015214436
19.576,1.015138554
19.577,3.01506305
19.578,0.014987923
19.579,0.01491317
19.58,0.01483879
19.581,3.014764782
19.582,0.014691142
19.583,0.01461787
19.584,0.014544963
19.585,0.014472419
19.586,0.014400238
19.587,0.014328416
19.588,0.014256953
19.589,0.014185846
19.59,0.014115094
19.591,0.014044695
19.592,3.013974647
19.593,0.013904948
19.594,0.013835597
19.595,1.013766591
19.596,0.01369793
19.597,0.013629611
